Date;Country;Region;Export;Import
06/2020;Áo;EU;247,199.49;22,714.98
07/2020;Áo;EU;236,608.07;21,575.04
08/2020;Áo;EU;325,169.41;30,917.48
09/2020;Áo;EU;240,311.51;29,625.87
10/2020;Áo;EU;271,483.11;18,729.94
11/2020;Áo;EU;209,479.98;22,431.96
12/2020;Áo;EU;176,307.04;35,088.23
01/2021;Áo;EU;300,413.18;25,370.76
02/2021;Áo;EU;235,201.57;22,591.50
03/2021;Áo;EU;309,939.54;31,448.23
04/2021;Áo;EU;175,786.21;25,002.51
05/2021;Áo;EU;196,876.90;29,474.98
06/2021;Áo;EU;175,463.93;33,429.97
07/2021;Áo;EU;234,840.21;27,008.98
08/2021;Áo;EU;261,209.06;22,310.84
09/2021;Áo;EU;253,130.65;23,190.09
10/2021;Áo;EU;278,702.36;35,741.04
11/2021;Áo;EU;336,601.61;27,841.30
12/2021;Áo;EU;264,003.34;28,794.47
01/2022;Áo;EU;271,614.59;22,423.40
02/2022;Áo;EU;183,371.19;27,691.24
03/2022;Áo;EU;306,952.95;33,022.98
04/2022;Áo;EU;240,216.02;33,418.10
05/2022;Áo;EU;156,493.56;23,393.98
06/2022;Áo;EU;193,383.58;26,606.03
07/2022;Áo;EU;167,935.81;22,820.77
08/2022;Áo;EU;226,695.08;23,358.11
09/2022;Áo;EU;176,896.83;22,919.40
10/2022;Áo;EU;252,180.03;31,595.06
11/2022;Áo;EU;204,099.33;29,384.26
12/2022;Áo;EU;78,986.58;37,702.63
01/2023;Áo;EU;265,461.24;26,836.66
02/2023;Áo;EU;240,413.02;25,442.61
03/2023;Áo;EU;197,943.13;40,826.97
04/2023;Áo;EU;232,534.42;29,644.92
05/2023;Áo;EU;179,677.37;33,839.59
06/2023;Áo;EU;162,907.44;45,103.65
07/2023;Áo;EU;260,684.43;29,825.02
08/2023;Áo;EU;232,860.10;35,392.26
09/2023;Áo;EU;242,962.38;33,209.93
10/2023;Áo;EU;215,331.52;31,954.09
11/2023;Áo;EU;201,835.10;30,260.14
12/2023;Áo;EU;104,341.30;30,616.03
01/2024;Áo;EU;248,320.06;28,260.12
02/2024;Áo;EU;170,327.88;24,678.15
03/2024;Áo;EU;218,364.26;38,387.22
04/2024;Áo;EU;103,238.26;26,853.94
05/2024;Áo;EU;143,805.98;42,215.14
06/2024;Áo;EU;146,404.03;42,395.34
07/2024;Áo;EU;217,020.53;37,117.54
08/2024;Áo;EU;150,508.89;42,501.47
09/2024;Áo;EU;138,666.74;44,869.27
10/2024;Áo;EU;207,151.07;47,387.77
11/2024;Áo;EU;177,415.69;40,743.60
12/2024;Áo;EU;76,525.47;40,030.30
01/2025;Áo;EU;328,093.28;32,110.78
02/2025;Áo;EU;225,767.46;37,339.16
03/2025;Áo;EU;245,099.53;28,447.59
04/2025;Áo;EU;161,104.24;33,419.40
05/2025;Áo;EU;150,826.07;32,720.88
06/2025;Áo;EU;151,990.00;78,063.47
07/2025;Áo;EU;257,277.20;38,901.54
08/2025;Áo;EU;253,921.63;37,073.76
09/2025;Áo;EU;202,146.97;44,577.75
10/2025;Áo;EU;257,909.71;39,063.68
11/2025;Áo;EU;230,482.66;39,465.17
01/2019;Ê-xtô-ni-a;EU;3,359.34;1,486.98
02/2019;Ê-xtô-ni-a;EU;1,463.26;1,049.74
03/2019;Ê-xtô-ni-a;EU;3,442.67;310.61
04/2019;Ê-xtô-ni-a;EU;3,110.78;1,051.59
05/2019;Ê-xtô-ni-a;EU;3,131.93;12,253.83
06/2019;Ê-xtô-ni-a;EU;2,704.70;802.12
07/2019;Ê-xtô-ni-a;EU;2,660.38;699.34
08/2019;Ê-xtô-ni-a;EU;2,686.50;615.74
09/2019;Ê-xtô-ni-a;EU;2,113.26;792.37
10/2019;Ê-xtô-ni-a;EU;2,451.10;2,546.63
11/2019;Ê-xtô-ni-a;EU;2,135.93;2,192.73
12/2019;Ê-xtô-ni-a;EU;2,638.76;2,105.31
01/2020;Ê-xtô-ni-a;EU;1,961.03;614.82
02/2020;Ê-xtô-ni-a;EU;2,018.04;1,374.14
03/2020;Ê-xtô-ni-a;EU;2,716.33;721.67
04/2020;Ê-xtô-ni-a;EU;10,100.81;1,057.65
05/2020;Ê-xtô-ni-a;EU;10,263.16;1,983.20
06/2020;Ê-xtô-ni-a;EU;2,144.06;1,999.76
07/2020;Ê-xtô-ni-a;EU;2,401.74;604.17
08/2020;Ê-xtô-ni-a;EU;4,937.31;1,173.93
09/2020;Ê-xtô-ni-a;EU;3,578.36;1,194.99
10/2020;Ê-xtô-ni-a;EU;3,788.83;2,816.07
11/2020;Ê-xtô-ni-a;EU;2,391.89;1,386.43
12/2020;Ê-xtô-ni-a;EU;2,550.97;1,462.06
01/2021;Ê-xtô-ni-a;EU;3,784.11;962.07
02/2021;Ê-xtô-ni-a;EU;2,256.82;1,249.58
03/2021;Ê-xtô-ni-a;EU;2,467.81;1,393.47
04/2021;Ê-xtô-ni-a;EU;2,691.41;1,396.76
05/2021;Ê-xtô-ni-a;EU;3,128.42;2,335.19
06/2021;Ê-xtô-ni-a;EU;2,588.19;1,171.52
07/2021;Ê-xtô-ni-a;EU;3,004.98;1,237.95
08/2021;Ê-xtô-ni-a;EU;2,236.99;1,243.25
09/2021;Ê-xtô-ni-a;EU;2,651.40;1,044.85
10/2021;Ê-xtô-ni-a;EU;1,908.57;1,189.20
11/2021;Ê-xtô-ni-a;EU;2,536.79;1,329.11
12/2021;Ê-xtô-ni-a;EU;4,388.49;989.40
01/2022;Ê-xtô-ni-a;EU;3,413.91;749.60
02/2022;Ê-xtô-ni-a;EU;2,419.63;1,289.18
03/2022;Ê-xtô-ni-a;EU;1,978.70;1,111.57
04/2022;Ê-xtô-ni-a;EU;3,236.32;1,585.77
05/2022;Ê-xtô-ni-a;EU;6,097.81;1,818.84
06/2022;Ê-xtô-ni-a;EU;4,614.62;1,435.78
07/2022;Ê-xtô-ni-a;EU;3,372.82;1,217.45
08/2022;Ê-xtô-ni-a;EU;4,502.53;989.37
09/2022;Ê-xtô-ni-a;EU;2,279.20;1,718.73
10/2022;Ê-xtô-ni-a;EU;2,187.39;958.90
11/2022;Ê-xtô-ni-a;EU;2,457.94;5,286.50
12/2022;Ê-xtô-ni-a;EU;2,435.39;2,379.32
01/2023;Ê-xtô-ni-a;EU;1,880.89;1,108.99
02/2023;Ê-xtô-ni-a;EU;2,371.67;2,146.75
03/2023;Ê-xtô-ni-a;EU;4,063.47;1,116.84
04/2023;Ê-xtô-ni-a;EU;3,700.17;901.09
05/2023;Ê-xtô-ni-a;EU;3,678.99;1,825.08
06/2023;Ê-xtô-ni-a;EU;3,785.50;6,896.94
07/2023;Ê-xtô-ni-a;EU;2,826.29;952.96
08/2023;Ê-xtô-ni-a;EU;3,457.06;1,144.71
09/2023;Ê-xtô-ni-a;EU;3,037.00;557.97
10/2023;Ê-xtô-ni-a;EU;2,013.94;896.19
11/2023;Ê-xtô-ni-a;EU;3,492.14;3,413.42
12/2023;Ê-xtô-ni-a;EU;4,232.35;3,218.00
01/2024;Ê-xtô-ni-a;EU;2,962.18;666.37
02/2024;Ê-xtô-ni-a;EU;1,875.36;1,058.15
03/2024;Ê-xtô-ni-a;EU;3,149.55;1,104.89
04/2024;Ê-xtô-ni-a;EU;3,566.43;1,308.46
05/2024;Ê-xtô-ni-a;EU;2,908.39;1,368.78
06/2024;Ê-xtô-ni-a;EU;4,323.08;2,927.82
07/2024;Ê-xtô-ni-a;EU;6,529.77;4,237.50
08/2024;Ê-xtô-ni-a;EU;5,683.01;2,180.02
09/2024;Ê-xtô-ni-a;EU;4,672.15;1,801.41
10/2024;Ê-xtô-ni-a;EU;6,141.28;1,166.19
11/2024;Ê-xtô-ni-a;EU;5,226.85;2,648.46
12/2024;Ê-xtô-ni-a;EU;3,894.19;2,419.34
01/2025;Ê-xtô-ni-a;EU;4,202.23;1,555.40
02/2025;Ê-xtô-ni-a;EU;4,771.97;3,123.43
03/2025;Ê-xtô-ni-a;EU;3,482.91;1,209.48
04/2025;Ê-xtô-ni-a;EU;4,209.78;1,501.21
05/2025;Ê-xtô-ni-a;EU;4,406.99;1,317.20
06/2025;Ê-xtô-ni-a;EU;4,383.17;1,508.38
07/2025;Ê-xtô-ni-a;EU;3,198.87;1,382.97
08/2025;Ê-xtô-ni-a;EU;3,934.62;1,330.26
09/2025;Ê-xtô-ni-a;EU;12,752.18;2,866.30
10/2025;Ê-xtô-ni-a;EU;4,055.32;1,463.96
11/2025;Ê-xtô-ni-a;EU;3,073.93;936.85
01/2019;Ðặc khu HC Hồng Công (TQ);Others;557,157.02;108,121.74
02/2019;Ðặc khu HC Hồng Công (TQ);Others;418,306.35;65,524.07
03/2019;Ðặc khu HC Hồng Công (TQ);Others;619,800.38;134,971.12
04/2019;Ðặc khu HC Hồng Công (TQ);Others;455,686.25;144,492.57
05/2019;Ðặc khu HC Hồng Công (TQ);Others;562,696.61;145,650.83
06/2019;Ðặc khu HC Hồng Công (TQ);Others;610,694.22;111,495.05
07/2019;Ðặc khu HC Hồng Công (TQ);Others;563,765.98;115,229.37
08/2019;Ðặc khu HC Hồng Công (TQ);Others;722,074.23;96,471.11
09/2019;Ðặc khu HC Hồng Công (TQ);Others;683,495.86;126,814.43
10/2019;Ðặc khu HC Hồng Công (TQ);Others;649,956.66;92,605.80
11/2019;Ðặc khu HC Hồng Công (TQ);Others;641,428.38;84,047.07
12/2019;Ðặc khu HC Hồng Công (TQ);Others;670,647.57;88,510.00
01/2020;Ðặc khu HC Hồng Công (TQ);Others;454,758.24;67,378.31
02/2020;Ðặc khu HC Hồng Công (TQ);Others;512,001.22;79,914.73
03/2020;Ðặc khu HC Hồng Công (TQ);Others;655,785.64;93,840.10
04/2020;Ðặc khu HC Hồng Công (TQ);Others;646,211.48;73,548.97
05/2020;Ðặc khu HC Hồng Công (TQ);Others;896,163.61;65,426.04
06/2020;Ðặc khu HC Hồng Công (TQ);Others;945,154.60;78,169.49
07/2020;Ðặc khu HC Hồng Công (TQ);Others;954,848.71;100,939.00
08/2020;Ðặc khu HC Hồng Công (TQ);Others;1,526,220.96;102,626.04
09/2020;Ðặc khu HC Hồng Công (TQ);Others;946,822.82;118,226.91
10/2020;Ðặc khu HC Hồng Công (TQ);Others;857,090.51;101,641.86
11/2020;Ðặc khu HC Hồng Công (TQ);Others;890,396.65;112,675.17
12/2020;Ðặc khu HC Hồng Công (TQ);Others;1,151,282.78;118,101.33
01/2021;Ðặc khu HC Hồng Công (TQ);Others;969,349.17;120,853.03
02/2021;Ðặc khu HC Hồng Công (TQ);Others;827,246.95;78,526.49
03/2021;Ðặc khu HC Hồng Công (TQ);Others;1,075,321.80;123,348.13
04/2021;Ðặc khu HC Hồng Công (TQ);Others;863,939.14;145,774.57
05/2021;Ðặc khu HC Hồng Công (TQ);Others;880,263.57;131,245.31
06/2021;Ðặc khu HC Hồng Công (TQ);Others;1,058,079.77;124,184.64
07/2021;Ðặc khu HC Hồng Công (TQ);Others;793,666.44;152,474.36
08/2021;Ðặc khu HC Hồng Công (TQ);Others;926,192.76;142,737.37
09/2021;Ðặc khu HC Hồng Công (TQ);Others;1,011,302.16;167,198.53
10/2021;Ðặc khu HC Hồng Công (TQ);Others;939,210.96;127,290.00
11/2021;Ðặc khu HC Hồng Công (TQ);Others;1,194,920.16;172,825.47
12/2021;Ðặc khu HC Hồng Công (TQ);Others;1,456,941.34;145,907.12
01/2022;Ðặc khu HC Hồng Công (TQ);Others;875,529.32;179,727.53
02/2022;Ðặc khu HC Hồng Công (TQ);Others;750,537.62;155,934.51
03/2022;Ðặc khu HC Hồng Công (TQ);Others;1,040,260.23;208,170.05
04/2022;Ðặc khu HC Hồng Công (TQ);Others;818,221.70;223,790.53
05/2022;Ðặc khu HC Hồng Công (TQ);Others;964,048.75;159,509.61
06/2022;Ðặc khu HC Hồng Công (TQ);Others;1,071,602.13;136,559.77
07/2022;Ðặc khu HC Hồng Công (TQ);Others;846,346.09;125,320.47
08/2022;Ðặc khu HC Hồng Công (TQ);Others;1,028,470.23;147,677.62
09/2022;Ðặc khu HC Hồng Công (TQ);Others;1,081,285.25;165,962.15
10/2022;Ðặc khu HC Hồng Công (TQ);Others;886,907.67;112,805.27
11/2022;Ðặc khu HC Hồng Công (TQ);Others;715,242.52;164,771.93
12/2022;Ðặc khu HC Hồng Công (TQ);Others;858,032.07;129,344.18
01/2023;Ðặc khu HC Hồng Công (TQ);Others;524,711.31;201,956.72
02/2023;Ðặc khu HC Hồng Công (TQ);Others;593,632.04;205,703.48
03/2023;Ðặc khu HC Hồng Công (TQ);Others;798,049.51;181,316.98
04/2023;Ðặc khu HC Hồng Công (TQ);Others;794,478.24;137,337.75
05/2023;Ðặc khu HC Hồng Công (TQ);Others;676,189.54;112,609.19
06/2023;Ðặc khu HC Hồng Công (TQ);Others;838,342.58;94,608.11
07/2023;Ðặc khu HC Hồng Công (TQ);Others;738,622.56;114,778.09
08/2023;Ðặc khu HC Hồng Công (TQ);Others;864,367.22;106,898.10
09/2023;Ðặc khu HC Hồng Công (TQ);Others;883,649.59;97,935.99
10/2023;Ðặc khu HC Hồng Công (TQ);Others;875,159.21;129,003.34
11/2023;Ðặc khu HC Hồng Công (TQ);Others;926,148.68;117,475.65
12/2023;Ðặc khu HC Hồng Công (TQ);Others;1,118,569.99;114,910.65
01/2024;Ðặc khu HC Hồng Công (TQ);Others;901,222.47;146,216.04
02/2024;Ðặc khu HC Hồng Công (TQ);Others;768,761.11;79,847.30
03/2024;Ðặc khu HC Hồng Công (TQ);Others;1,275,012.09;92,803.43
04/2024;Ðặc khu HC Hồng Công (TQ);Others;873,614.04;74,734.57
05/2024;Ðặc khu HC Hồng Công (TQ);Others;883,722.82;88,838.70
06/2024;Ðặc khu HC Hồng Công (TQ);Others;1,301,137.14;78,859.59
07/2024;Ðặc khu HC Hồng Công (TQ);Others;977,575.38;91,492.93
08/2024;Ðặc khu HC Hồng Công (TQ);Others;1,132,169.28;119,592.86
09/2024;Ðặc khu HC Hồng Công (TQ);Others;1,180,802.64;93,644.65
10/2024;Ðặc khu HC Hồng Công (TQ);Others;1,044,153.79;84,932.78
11/2024;Ðặc khu HC Hồng Công (TQ);Others;925,259.07;68,145.08
12/2024;Ðặc khu HC Hồng Công (TQ);Others;1,160,004.21;84,035.51
01/2025;Ðặc khu HC Hồng Công (TQ);Others;866,000.78;75,235.17
02/2025;Ðặc khu HC Hồng Công (TQ);Others;1,096,484.82;77,758.20
03/2025;Ðặc khu HC Hồng Công (TQ);Others;1,372,920.78;92,150.17
04/2025;Ðặc khu HC Hồng Công (TQ);Others;1,236,085.91;92,137.15
05/2025;Ðặc khu HC Hồng Công (TQ);Others;1,485,488.38;83,923.12
06/2025;Ðặc khu HC Hồng Công (TQ);Others;1,600,336.80;82,521.05
07/2025;Ðặc khu HC Hồng Công (TQ);Others;1,760,069.68;69,492.60
08/2025;Ðặc khu HC Hồng Công (TQ);Others;1,743,544.77;47,986.64
09/2025;Ðặc khu HC Hồng Công (TQ);Others;1,784,580.79;52,718.68
10/2025;Ðặc khu HC Hồng Công (TQ);Others;1,383,087.47;58,445.36
11/2025;Ðặc khu HC Hồng Công (TQ);Others;1,384,398.71;46,589.88
01/2019;Ô-xtrây-li-a;Others;280,903.20;405,703.88
02/2019;Ô-xtrây-li-a;Others;185,471.15;194,615.77
03/2019;Ô-xtrây-li-a;Others;361,565.37;335,669.05
04/2019;Ô-xtrây-li-a;Others;293,944.37;390,103.72
05/2019;Ô-xtrây-li-a;Others;272,190.85;504,769.97
06/2019;Ô-xtrây-li-a;Others;243,519.44;375,075.40
07/2019;Ô-xtrây-li-a;Others;296,509.62;404,259.41
08/2019;Ô-xtrây-li-a;Others;336,377.47;439,535.79
09/2019;Ô-xtrây-li-a;Others;307,882.26;310,643.20
10/2019;Ô-xtrây-li-a;Others;314,917.43;421,495.44
11/2019;Ô-xtrây-li-a;Others;330,176.90;355,900.02
12/2019;Ô-xtrây-li-a;Others;271,310.93;317,532.88
01/2020;Ô-xtrây-li-a;Others;241,615.52;382,140.45
02/2020;Ô-xtrây-li-a;Others;309,506.88;352,932.35
03/2020;Ô-xtrây-li-a;Others;373,260.53;341,294.26
04/2020;Ô-xtrây-li-a;Others;279,775.76;434,181.77
05/2020;Ô-xtrây-li-a;Others;200,418.53;423,871.58
06/2020;Ô-xtrây-li-a;Others;244,389.03;370,333.58
07/2020;Ô-xtrây-li-a;Others;324,629.81;338,809.34
08/2020;Ô-xtrây-li-a;Others;366,199.01;335,387.83
09/2020;Ô-xtrây-li-a;Others;303,071.75;446,898.30
10/2020;Ô-xtrây-li-a;Others;346,009.40;358,629.07
11/2020;Ô-xtrây-li-a;Others;302,358.62;363,991.41
12/2020;Ô-xtrây-li-a;Others;329,370.80;528,554.02
01/2021;Ô-xtrây-li-a;Others;391,617.86;481,150.97
02/2021;Ô-xtrây-li-a;Others;264,661.60;462,896.40
03/2021;Ô-xtrây-li-a;Others;387,637.29;687,157.50
04/2021;Ô-xtrây-li-a;Others;388,056.42;570,498.08
05/2021;Ô-xtrây-li-a;Others;363,504.42;715,164.29
06/2021;Ô-xtrây-li-a;Others;293,209.94;742,490.91
07/2021;Ô-xtrây-li-a;Others;368,244.96;767,436.33
08/2021;Ô-xtrây-li-a;Others;321,256.75;805,130.50
09/2021;Ô-xtrây-li-a;Others;375,537.19;714,092.34
10/2021;Ô-xtrây-li-a;Others;388,416.82;562,204.35
11/2021;Ô-xtrây-li-a;Others;429,249.19;696,641.05
12/2021;Ô-xtrây-li-a;Others;483,210.04;741,150.37
01/2022;Ô-xtrây-li-a;Others;410,940.75;683,546.07
02/2022;Ô-xtrây-li-a;Others;384,818.01;558,090.09
03/2022;Ô-xtrây-li-a;Others;586,624.30;882,449.44
04/2022;Ô-xtrây-li-a;Others;473,035.43;818,888.67
05/2022;Ô-xtrây-li-a;Others;510,350.81;908,109.72
06/2022;Ô-xtrây-li-a;Others;416,288.12;1,381,011.81
07/2022;Ô-xtrây-li-a;Others;584,158.76;997,480.71
08/2022;Ô-xtrây-li-a;Others;583,753.85;789,593.88
09/2022;Ô-xtrây-li-a;Others;272,267.30;754,459.06
10/2022;Ô-xtrây-li-a;Others;522,655.01;844,593.95
11/2022;Ô-xtrây-li-a;Others;507,440.82;833,097.04
12/2022;Ô-xtrây-li-a;Others;301,148.41;693,361.59
01/2023;Ô-xtrây-li-a;Others;410,617.14;498,540.31
02/2023;Ô-xtrây-li-a;Others;358,817.66;684,322.85
03/2023;Ô-xtrây-li-a;Others;508,768.94;948,049.41
04/2023;Ô-xtrây-li-a;Others;411,182.92;703,978.94
05/2023;Ô-xtrây-li-a;Others;327,764.25;626,668.73
06/2023;Ô-xtrây-li-a;Others;426,878.78;847,522.57
07/2023;Ô-xtrây-li-a;Others;429,916.72;718,352.71
08/2023;Ô-xtrây-li-a;Others;609,602.38;752,113.52
09/2023;Ô-xtrây-li-a;Others;436,041.02;624,440.20
10/2023;Ô-xtrây-li-a;Others;527,857.95;662,221.81
11/2023;Ô-xtrây-li-a;Others;385,865.63;730,152.37
12/2023;Ô-xtrây-li-a;Others;390,482.47;736,808.51
01/2024;Ô-xtrây-li-a;Others;521,885.64;729,243.86
02/2024;Ô-xtrây-li-a;Others;358,955.39;544,149.32
03/2024;Ô-xtrây-li-a;Others;473,784.17;588,113.01
04/2024;Ô-xtrây-li-a;Others;596,069.05;669,455.12
05/2024;Ô-xtrây-li-a;Others;622,426.45;567,758.78
06/2024;Ô-xtrây-li-a;Others;571,233.69;575,680.72
07/2024;Ô-xtrây-li-a;Others;614,040.61;791,732.41
08/2024;Ô-xtrây-li-a;Others;639,578.71;768,074.64
09/2024;Ô-xtrây-li-a;Others;627,946.42;570,603.33
10/2024;Ô-xtrây-li-a;Others;481,517.56;617,857.46
11/2024;Ô-xtrây-li-a;Others;463,497.01;562,586.26
12/2024;Ô-xtrây-li-a;Others;505,401.59;607,057.43
01/2025;Ô-xtrây-li-a;Others;570,272.19;568,996.84
02/2025;Ô-xtrây-li-a;Others;421,233.55;515,220.94
03/2025;Ô-xtrây-li-a;Others;576,573.68;664,785.56
04/2025;Ô-xtrây-li-a;Others;486,710.16;688,686.68
05/2025;Ô-xtrây-li-a;Others;508,931.38;612,553.24
06/2025;Ô-xtrây-li-a;Others;505,207.62;582,331.90
07/2025;Ô-xtrây-li-a;Others;557,384.70;567,327.38
08/2025;Ô-xtrây-li-a;Others;634,030.64;493,102.73
09/2025;Ô-xtrây-li-a;Others;687,102.60;519,842.41
10/2025;Ô-xtrây-li-a;Others;635,213.45;794,023.89
11/2025;Ô-xtrây-li-a;Others;562,877.06;482,571.56
01/2019;Đan Mạch;EU;40,010.54;23,697.72
02/2019;Đan Mạch;EU;14,672.20;11,714.23
03/2019;Đan Mạch;EU;25,705.58;22,923.51
04/2019;Đan Mạch;EU;26,104.02;22,770.64
05/2019;Đan Mạch;EU;29,115.39;30,633.44
06/2019;Đan Mạch;EU;30,132.89;19,101.90
07/2019;Đan Mạch;EU;32,209.39;30,178.83
08/2019;Đan Mạch;EU;25,624.17;15,124.73
09/2019;Đan Mạch;EU;23,793.62;17,756.06
10/2019;Đan Mạch;EU;22,567.34;16,495.78
11/2019;Đan Mạch;EU;31,933.75;15,862.23
12/2019;Đan Mạch;EU;34,717.24;17,963.00
01/2020;Đan Mạch;EU;27,187.60;12,077.65
02/2020;Đan Mạch;EU;21,342.12;16,442.40
03/2020;Đan Mạch;EU;25,739.04;18,820.47
04/2020;Đan Mạch;EU;21,745.98;15,674.43
05/2020;Đan Mạch;EU;21,815.83;18,605.45
06/2020;Đan Mạch;EU;23,119.86;14,060.02
07/2020;Đan Mạch;EU;30,882.10;14,383.24
08/2020;Đan Mạch;EU;22,820.24;17,143.16
09/2020;Đan Mạch;EU;20,440.57;23,727.33
10/2020;Đan Mạch;EU;23,137.17;15,504.56
11/2020;Đan Mạch;EU;22,661.26;14,943.69
12/2020;Đan Mạch;EU;34,121.00;22,303.70
01/2021;Đan Mạch;EU;35,528.99;19,676.99
02/2021;Đan Mạch;EU;18,733.84;17,451.73
03/2021;Đan Mạch;EU;29,908.80;17,851.85
04/2021;Đan Mạch;EU;33,427.02;26,153.76
05/2021;Đan Mạch;EU;30,150.67;25,071.27
06/2021;Đan Mạch;EU;34,231.39;20,328.55
07/2021;Đan Mạch;EU;33,514.43;16,582.55
08/2021;Đan Mạch;EU;19,406.28;18,512.54
09/2021;Đan Mạch;EU;18,548.19;21,119.55
10/2021;Đan Mạch;EU;27,515.65;16,779.93
11/2021;Đan Mạch;EU;34,378.97;15,983.07
12/2021;Đan Mạch;EU;39,239.18;18,265.18
01/2022;Đan Mạch;EU;50,182.67;21,606.65
02/2022;Đan Mạch;EU;24,293.01;13,316.50
03/2022;Đan Mạch;EU;46,377.43;19,191.81
04/2022;Đan Mạch;EU;40,870.48;20,242.46
05/2022;Đan Mạch;EU;65,473.28;16,967.90
06/2022;Đan Mạch;EU;44,161.44;19,110.38
07/2022;Đan Mạch;EU;37,096.71;19,358.61
08/2022;Đan Mạch;EU;44,824.16;19,867.94
09/2022;Đan Mạch;EU;31,366.49;19,858.12
10/2022;Đan Mạch;EU;31,276.55;17,909.99
11/2022;Đan Mạch;EU;33,572.37;17,461.35
12/2022;Đan Mạch;EU;45,138.89;21,537.88
01/2023;Đan Mạch;EU;26,153.68;20,746.46
02/2023;Đan Mạch;EU;26,351.69;12,917.37
03/2023;Đan Mạch;EU;29,475.81;18,167.08
04/2023;Đan Mạch;EU;26,861.48;18,150.59
05/2023;Đan Mạch;EU;26,060.54;18,012.07
06/2023;Đan Mạch;EU;28,266.84;17,307.70
07/2023;Đan Mạch;EU;30,325.28;18,972.39
08/2023;Đan Mạch;EU;33,260.58;21,999.52
09/2023;Đan Mạch;EU;23,832.29;16,870.15
10/2023;Đan Mạch;EU;28,335.53;16,125.17
11/2023;Đan Mạch;EU;35,488.87;16,527.65
12/2023;Đan Mạch;EU;42,225.93;13,982.77
01/2024;Đan Mạch;EU;40,384.59;18,682.34
02/2024;Đan Mạch;EU;26,489.17;12,891.26
03/2024;Đan Mạch;EU;35,738.03;18,769.80
04/2024;Đan Mạch;EU;36,865.99;15,507.76
05/2024;Đan Mạch;EU;35,095.87;20,202.16
06/2024;Đan Mạch;EU;40,484.92;16,541.82
07/2024;Đan Mạch;EU;37,518.17;22,687.10
08/2024;Đan Mạch;EU;38,017.19;22,221.34
09/2024;Đan Mạch;EU;27,097.65;23,316.23
10/2024;Đan Mạch;EU;44,061.21;22,842.24
11/2024;Đan Mạch;EU;38,431.21;20,158.05
12/2024;Đan Mạch;EU;44,184.71;18,160.94
01/2025;Đan Mạch;EU;40,420.09;14,336.16
02/2025;Đan Mạch;EU;28,742.06;20,434.26
03/2025;Đan Mạch;EU;36,047.76;21,259.41
04/2025;Đan Mạch;EU;34,949.46;21,313.59
05/2025;Đan Mạch;EU;30,267.36;25,848.04
06/2025;Đan Mạch;EU;33,897.87;24,317.09
07/2025;Đan Mạch;EU;32,870.55;21,622.54
08/2025;Đan Mạch;EU;34,513.34;22,236.72
09/2025;Đan Mạch;EU;29,712.26;24,797.17
10/2025;Đan Mạch;EU;37,278.35;34,974.63
11/2025;Đan Mạch;EU;42,361.86;25,475.29
01/2019;Đài Loan;Others;291,295.21;1,249,225.28
02/2019;Đài Loan;Others;187,035.61;849,925.79
03/2019;Đài Loan;Others;325,047.04;1,256,173.39
04/2019;Đài Loan;Others;306,752.27;1,230,357.26
05/2019;Đài Loan;Others;374,602.12;1,438,372.29
06/2019;Đài Loan;Others;370,336.08;1,134,717.28
07/2019;Đài Loan;Others;371,071.01;1,353,052.93
08/2019;Đài Loan;Others;472,532.17;1,433,022.03
09/2019;Đài Loan;Others;427,838.15;1,273,542.69
10/2019;Đài Loan;Others;352,811.70;1,416,448.46
11/2019;Đài Loan;Others;440,360.97;1,306,443.01
12/2019;Đài Loan;Others;471,874.82;1,231,449.68
01/2020;Đài Loan;Others;276,378.10;1,119,250.88
02/2020;Đài Loan;Others;366,336.26;1,338,406.55
03/2020;Đài Loan;Others;452,155.32;1,523,855.81
04/2020;Đài Loan;Others;367,251.33;1,170,309.46
05/2020;Đài Loan;Others;383,295.99;1,059,982.19
06/2020;Đài Loan;Others;347,600.92;1,289,953.28
07/2020;Đài Loan;Others;473,138.01;1,368,885.71
08/2020;Đài Loan;Others;374,661.82;1,520,502.84
09/2020;Đài Loan;Others;303,952.96;1,615,607.23
10/2020;Đài Loan;Others;317,081.80;1,520,849.75
11/2020;Đài Loan;Others;299,606.09;1,556,490.99
12/2020;Đài Loan;Others;360,461.70;1,616,517.98
01/2021;Đài Loan;Others;395,284.48;1,764,753.78
02/2021;Đài Loan;Others;214,363.83;1,354,025.92
03/2021;Đài Loan;Others;369,391.28;1,877,598.27
04/2021;Đài Loan;Others;393,838.32;1,705,622.92
05/2021;Đài Loan;Others;357,098.13;1,756,252.76
06/2021;Đài Loan;Others;394,948.06;1,676,775.94
07/2021;Đài Loan;Others;437,159.83;1,767,666.09
08/2021;Đài Loan;Others;404,689.43;1,720,416.92
09/2021;Đài Loan;Others;392,934.87;1,652,743.73
10/2021;Đài Loan;Others;354,075.12;1,647,418.45
11/2021;Đài Loan;Others;412,911.06;1,920,003.16
12/2021;Đài Loan;Others;461,051.48;1,929,446.99
01/2022;Đài Loan;Others;363,024.94;2,048,156.86
02/2022;Đài Loan;Others;335,187.62;1,718,816.95
03/2022;Đài Loan;Others;502,197.30;2,305,088.65
04/2022;Đài Loan;Others;493,721.50;2,095,829.58
05/2022;Đài Loan;Others;422,638.70;2,060,650.62
06/2022;Đài Loan;Others;471,683.68;1,897,593.09
07/2022;Đài Loan;Others;407,278.11;2,145,020.07
